Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description
"2 BHK Flat in Vastral, Ahmedabad","₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",557.0,2,2.0,,Apartment,Owner,,"Shreeji Residency
RESALE
2 BHK Flat in Vastral, Ahmedabad
·
RERA",,3.0,99acres,"""21\nShreeji Residency\nRESALE\n2 BHK Flat in Vastral, Ahmedabad\n\u00b7\nRERA\n\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nClose to Metro Station\nClose to School\n+2\n\nLocated in the popular residential address of vastral, ahmedabad east, shreeji residency is one of the most preferred destination for apartments in ahmedabad east. This 2 bhk flat is your ticket to be a part of this community. Constructed on a carpet area of 558 sq.Ft., the flat comprises 2 """,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-residency-vastral-ahmedabad-east-558-sq-ft-spid-O84061428,"21
Shreeji Residency
RESALE
2 BHK Flat in Vastral, Ahmedabad
·
RERA
₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
Close to Metro Station
Close to Sch"
"2 BHK Flat in Vastral, Ahmedabad","₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",557.0,2,2.0,,Apartment,,,"Shreeji Residency
RESALE
2 BHK Flat in Vastral, Ahmedabad
·
RERA",,3.0,99acres,"""21\nShreeji Residency\nRESALE\n2 BHK Flat in Vastral, Ahmedabad\n\u00b7\nRERA\n\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nClose to Metro Station\nClose to School\n+2\n\nLocated in the popular residential address of vastral, ahmedabad east, shreeji residency is one of the most preferred destination for apartments in ahmedabad east. This 2 bhk flat is your ticket to be a part of this community. Constructed on a carpet area of 558 sq.Ft., the flat comprises 2 """,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-residency-vastral-ahmedabad-east-558-sq-ft-spid-O84061428,"21
Shreeji Residency
RESALE
2 BHK Flat in Vastral, Ahmedabad
·
RERA
₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
Close to Metro Station
Close to Sch"
"2 BHK Flat in Vastral, Ahmedabad","₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",557.0,2,2.0,,Apartment,,,"Shreeji Residency
RESALE
2 BHK Flat in Vastral, Ahmedabad
·
RERA",,3.0,99acres,"""Shreeji Residency\nRESALE\n2 BHK Flat in Vastral, Ahmedabad\n\u00b7\nRERA\n\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nClose to Metro Station\nClose to School\n+2\n\nLocated in the popular residential address of vastral, ahmedabad east, shreeji residency is one of the most preferred destination for apartments in ahmedabad east. This 2 bhk flat is your ticket to be a part of this community. Constructed on a carpet area of 558 sq.Ft., the flat comprises 2 bed""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-residency-vastral-ahmedabad-east-558-sq-ft-spid-O84061428,"Shreeji Residency
RESALE
2 BHK Flat in Vastral, Ahmedabad
·
RERA
₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
Close to Metro Station
Close to School"
,"₹38.51 Lac
₹6,905 /sqft",557.0,2,2.0,,,,,,,,99acres,"""\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹38.51 Lac
₹6,905 /sqft",557.0,2,2.0,,,,,,,,99acres,"""\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹38.51 Lac
₹6,905 /sqft",557.0,2,2.0,,,,,,,,99acres,"""\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹38.51 Lac
₹6,905 /sqft",557.0,2,2.0,,,,,,,,99acres,"""\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹38.51 Lac
₹6,905 /sqft",557.0,2,2.0,,,,,,,,99acres,"""\u20b938.51 Lac\n\u20b96,905 /sqft\n557 sqft\n(52 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹38.51 Lac
₹6,905 /sqft
557 sqft
(52 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
"3 BHK Apartment in Shela, Ahmedabad",,931.0,3,,,Apartment,Builder,,3.6,,,99acres,"""Ready To Move \u00b7 Since Nov, 2024\n1/3\nTurquoise Greenz\n3.6\nNEW BOOKING\n3 BHK Apartment in Shela, Ahmedabad\n3 BHK Apartment\n\u20b976.95 - 78.21 L\nNearby :\nShanti Asiatic School\nCity Gold Theatre\n+3\n\nHere are beautifully built 3 BHK apartments in Shela, available for sale at Turquoise Greenz. This society is RERA approved and PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08901/130821 is the RERA number. Here units have different sizes, mostly in range of 916 - 931 sqft CARPET area. This society offers apartment""",https://www.99acres.com/turquoise-greenz-shela-ahmedabad-west-npxid-r379724,"Ready To Move · Since Nov, 2024
1/3
Turquoise Greenz
3.6
NEW BOOKING
3 BHK Apartment in Shela, Ahmedabad
3 BHK Apartment
₹76.95 - 78.21 L
Nearby :
Shanti Asiatic School
City Gold Theatre
+3

Here are "
"3 BHK Apartment in Shela, Ahmedabad",,931.0,3,,,Apartment,Builder,,3.6,,,99acres,"""Ready To Move \u00b7 Since Nov, 2024\n1/3\nTurquoise Greenz\n3.6\nNEW BOOKING\n3 BHK Apartment in Shela, Ahmedabad\n3 BHK Apartment\n\u20b976.95 - 78.21 L\nNearby :\nShanti Asiatic School\nCity Gold Theatre\n+3\n\nHere are beautifully built 3 BHK apartments in Shela, available for sale at Turquoise Greenz. This society is RERA approved and PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08901/130821 is the RERA number. Here units have different sizes, mostly in range of 916 - 931 sqft CARPET area. This society offers apartment""",https://www.99acres.com/turquoise-greenz-shela-ahmedabad-west-npxid-r379724,"Ready To Move · Since Nov, 2024
1/3
Turquoise Greenz
3.6
NEW BOOKING
3 BHK Apartment in Shela, Ahmedabad
3 BHK Apartment
₹76.95 - 78.21 L
Nearby :
Shanti Asiatic School
City Gold Theatre
+3

Here are "
"3 BHK Apartment in Shela, Ahmedabad",,931.0,3,,,Apartment,,,3.6,,,99acres,"""Ready To Move \u00b7 Since Nov, 2024\n1/3\nTurquoise Greenz\n3.6\nNEW BOOKING\n3 BHK Apartment in Shela, Ahmedabad\n3 BHK Apartment\n\u20b976.95 - 78.21 L\nNearby :\nShanti Asiatic School\nCity Gold Theatre\n+3\n\nHere are beautifully built 3 BHK apartments in Shela, available for sale at Turquoise Greenz. This society is RERA approved and PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08901/130821 is the RERA number. Here units have different sizes, mostly in range of 916 - 931 sqft CARPET area. This society offers apartment""",https://www.99acres.com/turquoise-greenz-shela-ahmedabad-west-npxid-r379724,"Ready To Move · Since Nov, 2024
1/3
Turquoise Greenz
3.6
NEW BOOKING
3 BHK Apartment in Shela, Ahmedabad
3 BHK Apartment
₹76.95 - 78.21 L
Nearby :
Shanti Asiatic School
City Gold Theatre
+3

Here are "
"3 BHK Apartment in Shela, Ahmedabad",,931.0,3,,,Apartment,,,3.6,,,99acres,"""Turquoise Greenz\n3.6\nNEW BOOKING\n3 BHK Apartment in Shela, Ahmedabad\n3 BHK Apartment\n\u20b976.95 - 78.21 L\nNearby :\nShanti Asiatic School\nCity Gold Theatre\n+3\n\nHere are beautifully built 3 BHK apartments in Shela, available for sale at Turquoise Greenz. This society is RERA approved and PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08901/130821 is the RERA number. Here units have different sizes, mostly in range of 916 - 931 sqft CARPET area. This society offers apartments in the price range of Rs. 76.95 - """,https://www.99acres.com/turquoise-greenz-shela-ahmedabad-west-npxid-r379724,"Turquoise Greenz
3.6
NEW BOOKING
3 BHK Apartment in Shela, Ahmedabad
3 BHK Apartment
₹76.95 - 78.21 L
Nearby :
Shanti Asiatic School
City Gold Theatre
+3

Here are beautifully built 3 BHK apartments i"
"3 BHK Apartment in Shela, Ahmedabad",,931.0,3,,,Apartment,,,3.6,,,99acres,"""Turquoise Greenz\n3.6\nNEW BOOKING\n3 BHK Apartment in Shela, Ahmedabad\n3 BHK Apartment\n\u20b976.95 - 78.21 L\nNearby :\nShanti Asiatic School\nCity Gold Theatre\n+3\n\nHere are beautifully built 3 BHK apartments in Shela, available for sale at Turquoise Greenz. This society is RERA approved and PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA08901/130821 is the RERA number. Here units have different sizes, mostly in range of 916 - 931 sqft CARPET area. This society offers apartments in the price range of Rs. 76.95 - """,https://www.99acres.com/turquoise-greenz-shela-ahmedabad-west-npxid-r379724,"Turquoise Greenz
3.6
NEW BOOKING
3 BHK Apartment in Shela, Ahmedabad
3 BHK Apartment
₹76.95 - 78.21 L
Nearby :
Shanti Asiatic School
City Gold Theatre
+3

Here are beautifully built 3 BHK apartments i"
"2 BHK Flat in Tragad, Ahmedabad","₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",900.0,2,2.0,,Apartment,Owner,,"Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad",,,99acres,"""13\nShree Jagdamba Homes\nRESALE\n2 BHK Flat in Tragad, Ahmedabad\n\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nNorth-East Facing\nGated Society\n+2\n\nNarmada water, 24 hour security, cctv , lift, personal parking for four wheeler\n\n4w ago\nOwner\nView Number\nContact""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-jagdamba-homes-tragad-ahmedabad-north-900-sq-ft-spid-D83524184,"13
Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad
₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
North-East Facing
Gated Society
+2

Narm"
"2 BHK Flat in Tragad, Ahmedabad","₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",900.0,2,2.0,,Apartment,Owner,,"Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad",,,99acres,"""13\nShree Jagdamba Homes\nRESALE\n2 BHK Flat in Tragad, Ahmedabad\n\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nNorth-East Facing\nGated Society\n+2\n\nNarmada water, 24 hour security, cctv , lift, personal parking for four wheeler\n\n4w ago\nOwner\nView Number\nContact""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-jagdamba-homes-tragad-ahmedabad-north-900-sq-ft-spid-D83524184,"13
Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad
₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
North-East Facing
Gated Society
+2

Narm"
"2 BHK Flat in Tragad, Ahmedabad","₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",900.0,2,2.0,,Apartment,,,"Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad",,,99acres,"""13\nShree Jagdamba Homes\nRESALE\n2 BHK Flat in Tragad, Ahmedabad\n\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nNorth-East Facing\nGated Society\n+2\n\nNarmada water, 24 hour security, cctv , lift, personal parking for four wheeler""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-jagdamba-homes-tragad-ahmedabad-north-900-sq-ft-spid-D83524184,"13
Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad
₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
North-East Facing
Gated Society
+2

Narm"
"2 BHK Flat in Tragad, Ahmedabad","₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move",900.0,2,2.0,,Apartment,,,"Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad",,,99acres,"""Shree Jagdamba Homes\nRESALE\n2 BHK Flat in Tragad, Ahmedabad\n\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move\nHighlights :\nNorth-East Facing\nGated Society\n+2\n\nNarmada water, 24 hour security, cctv , lift, personal parking for four wheeler""",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-jagdamba-homes-tragad-ahmedabad-north-900-sq-ft-spid-D83524184,"Shree Jagdamba Homes
RESALE
2 BHK Flat in Tragad, Ahmedabad
₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move
Highlights :
North-East Facing
Gated Society
+2

Narmada"
,"₹51.65 Lac
₹5,738 /sqft",900.0,2,2.0,,,,,,,,99acres,"""\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹51.65 Lac
₹5,738 /sqft",900.0,2,2.0,,,,,,,,99acres,"""\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹51.65 Lac
₹5,738 /sqft",900.0,2,2.0,,,,,,,,99acres,"""\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹51.65 Lac
₹5,738 /sqft",900.0,2,2.0,,,,,,,,99acres,"""\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹51.65 Lac
₹5,738 /sqft",900.0,2,2.0,,,,,,,,99acres,"""\u20b951.65 Lac\n\u20b95,738 /sqft\n900 sqft\n(84 sqm)\nCarpet Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹51.65 Lac
₹5,738 /sqft
900 sqft
(84 sqm)
Carpet Area
2 BHK
(2 Baths)
Ready To Move"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""Newly launched projects\n\nJust now launched in the market\n\nBigger home in the same budget\n\nLess upfront payment\n\nPreferred units at zero brokerage\n\nLimited launch offers available\n\nNEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n""",,"Newly launched projects

Just now launched in the market

Bigger home in the same budget

Less upfront payment

Preferred units at zero brokerage

Limited launch offers available

NEW ARRIVAL

RERA

A"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""Newly launched projects\n\nJust now launched in the market\n\nBigger home in the same budget\n\nLess upfront payment\n\nPreferred units at zero brokerage\n\nLimited launch offers available\n\nNEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n""",,"Newly launched projects

Just now launched in the market

Bigger home in the same budget

Less upfront payment

Preferred units at zero brokerage

Limited launch offers available

NEW ARRIVAL

RERA

A"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW LAUNCH\n\nRERA\n\nShaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BH""",,"NEW ARRIVAL

RERA

Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle

Get preferr"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW LAUNCH\n\nRERA\n\nShaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BH""",,"NEW ARRIVAL

RERA

Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle

Get preferr"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW LAUNCH\n\nRERA\n\nShaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BH""",,"NEW ARRIVAL

RERA

Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle

Get preferr"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number\n\nNEW LAUNCH\n\nRERA\n\nShaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BH""",,"NEW ARRIVAL

RERA

Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle

Get preferr"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW ARRIVAL

RERA

Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle

Get preferr"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""RERA\n\nAdani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle""",,"RERA

Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle"
,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment",,6,,,,,,,,,99acres,"""Adani Belrosa\n\nAdani Shantigram, Vaishnodevi Circle\n\n\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment\n\n7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle""",,"Adani Belrosa

Adani Shantigram, Vaishnodevi Circle

₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment

7.0% price increase in last 1 year in Adani Shantigram, Vaishnodevi Circle"
,₹4.85 - 16 Cr,,6,,,,,,,,,99acres,"""\u20b94.85 - 16 Cr\n\n|\n\n4, 5, 6 BHK Apartment""",,"₹4.85 - 16 Cr

|

4, 5, 6 BHK Apartment"
,"₹60 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW ARRIVAL

RERA

Om The Amber 

Tragad, Ahmedabad

₹60 L

|

2 BHK Apartment

5.7% price increase in last 1 year in Tragad, Ahmedabad

Get preferred options @zero brokerage

View Number"
,"₹60 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""RERA\n\nOm The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad""",,"RERA

Om The Amber 

Tragad, Ahmedabad

₹60 L

|

2 BHK Apartment

5.7% price increase in last 1 year in Tragad, Ahmedabad"
,"₹60 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""Om The Amber \n\nTragad, Ahmedabad\n\n\u20b960 L\n\n|\n\n2 BHK Apartment\n\n5.7% price increase in last 1 year in Tragad, Ahmedabad""",,"Om The Amber 

Tragad, Ahmedabad

₹60 L

|

2 BHK Apartment

5.7% price increase in last 1 year in Tragad, Ahmedabad"
,₹60 L,,2,,,,,,,,,99acres,"""\u20b960 L\n\n|\n\n2 BHK Apartment""",,"₹60 L

|

2 BHK Apartment"
,"₹95 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nShaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BHK Apartment\n\n6.4% price increase in last 1 year in Shela, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Shaligram Prestige

Shela, Ahmedabad

₹95 L

|

3 BHK Apartment

6.4% price increase in last 1 year in Shela, Ahmedabad

Get preferred options @zero brokerage

View Number"
,"₹95 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nShaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BHK Apartment\n\n6.4% price increase in last 1 year in Shela, Ahmedabad""",,"RERA

Shaligram Prestige

Shela, Ahmedabad

₹95 L

|

3 BHK Apartment

6.4% price increase in last 1 year in Shela, Ahmedabad"
,"₹95 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""Shaligram Prestige\n\nShela, Ahmedabad\n\n\u20b995 L\n\n|\n\n3 BHK Apartment\n\n6.4% price increase in last 1 year in Shela, Ahmedabad""",,"Shaligram Prestige

Shela, Ahmedabad

₹95 L

|

3 BHK Apartment

6.4% price increase in last 1 year in Shela, Ahmedabad"
,₹95 L,,3,,,,,,,,,99acres,"""\u20b995 L\n\n|\n\n3 BHK Apartment""",,"₹95 L

|

3 BHK Apartment"
